player,player_opponent,win_prob_mean
Abedallah Shelbayh,Luca Van Assche,0.5050055086612701
Abedallah Shelbayh,Botic Van De Zandschulp,0.21974770724773407
Abedallah Shelbayh,Pierre Hugues Herbert,0.25620460510253906
Abedallah Shelbayh,Arthur Cazaux,0.5009444355964661
Abedallah Shelbayh,Alex De Minaur,0.11562129855155945
Hugo Gaston,Alexander Bublik,0.45261625945568085
Hugo Gaston,BYE,1.0
Hugo Gaston,Thiago Seyboth Wild,0.5503529012203217
Hugo Gaston,Fabio Fognini,0.47505365312099457
Hugo Gaston,Abedallah Shelbayh,0.6341370344161987
Hugo Gaston,Marcos Giron,0.45242998003959656
Hugo Gaston,Lorenzo Sonego,0.4770028293132782
Hugo Gaston,Ugo Humbert,0.27559781074523926
Hugo Gaston,Matteo Martineau,0.5202036499977112
Hugo Gaston,Dominic Thiem,0.28197208046913147
Hugo Gaston,Harold Mayo,0.5202036499977112
Hugo Gaston,Yosuke Watanuki,0.6056552827358246
Hugo Gaston,Gregoire Barrere,0.5063778311014175
Hugo Gaston,Yannick Hanfmann,0.5088653415441513
Hugo Gaston,Daniel Altmaier,0.5157402455806732
Hugo Gaston,Mate Valkusz,0.5202036499977112
Hugo Gaston,Alexander Shevchenko,0.5717789083719254
Hugo Gaston,Mathias Bourgue,0.5888874530792236
Hugo Gaston,Constant Lestienne,0.5250212848186493
Hugo Gaston,Calvin Hemery,0.5202036499977112
Hugo Gaston,Karen Khachanov,0.17461919784545898
Hugo Gaston,Stan Wawrinka,0.2904514670372009
Hugo Gaston,Bernabe Zapata Miralles,0.5936625599861145
Hugo Gaston,Luca Van Assche,0.63941490650177
Hugo Gaston,Botic Van De Zandschulp,0.3385210931301117
Hugo Gaston,Pierre Hugues Herbert,0.38224369287490845
Hugo Gaston,Arthur Cazaux,0.6354129314422607
Hugo Gaston,Alex De Minaur,0.19275523722171783
Marcos Giron,Alexander Bublik,0.498471662402153
Marcos Giron,BYE,1.0
Marcos Giron,Thiago Seyboth Wild,0.629861056804657
Marcos Giron,Fabio Fognini,0.5142321139574051
Marcos Giron,Abedallah Shelbayh,0.6861238479614258
Marcos Giron,Hugo Gaston,0.5475700199604034
Marcos Giron,Lorenzo Sonego,0.500214159488678
Marcos Giron,Ugo Humbert,0.4345676898956299
Marcos Giron,Matteo Martineau,0.5751294493675232
Marcos Giron,Dominic Thiem,0.43267178535461426
Marcos Giron,Harold Mayo,0.5751294493675232
Marcos Giron,Yosuke Watanuki,0.6565254628658295
Marcos Giron,Gregoire Barrere,0.5435608774423599
Marcos Giron,Yannick Hanfmann,0.5645477026700974
Marcos Giron,Daniel Altmaier,0.5527663677930832
Marcos Giron,Mate Valkusz,0.5751294493675232
Marcos Giron,Alexander Shevchenko,0.6364075839519501
Marcos Giron,Mathias Bourgue,0.6555067896842957
Marcos Giron,Constant Lestienne,0.584452360868454
Marcos Giron,Calvin Hemery,0.5751294493675232
Marcos Giron,Karen Khachanov,0.3432697057723999
Marcos Giron,Stan Wawrinka,0.4407093822956085
Marcos Giron,Bernabe Zapata Miralles,0.6044766008853912
Marcos Giron,Luca Van Assche,0.6789497137069702
Marcos Giron,Botic Van De Zandschulp,0.46905042231082916
Marcos Giron,Pierre Hugues Herbert,0.49100205302238464
Marcos Giron,Arthur Cazaux,0.6887214779853821
Marcos Giron,Alex De Minaur,0.3617876023054123
Lorenzo Sonego,Alexander Bublik,0.49798010289669037
Lorenzo Sonego,BYE,1.0
Lorenzo Sonego,Thiago Seyboth Wild,0.6001535803079605
Lorenzo Sonego,Fabio Fognini,0.507040485739708
Lorenzo Sonego,Abedallah Shelbayh,0.6583728194236755
Lorenzo Sonego,Hugo Gaston,0.5229971706867218
Lorenzo Sonego,Marcos Giron,0.499785840511322
Lorenzo Sonego,Ugo Humbert,0.4360579699277878
Lorenzo Sonego,Matteo Martineau,0.5466216653585434
Lorenzo Sonego,Dominic Thiem,0.43360134959220886
Lorenzo Sonego,Harold Mayo,0.5466216653585434
Lorenzo Sonego,Yosuke Watanuki,0.6276565194129944
Lorenzo Sonego,Gregoire Barrere,0.5243350267410278
Lorenzo Sonego,Yannick Hanfmann,0.5403099060058594
Lorenzo Sonego,Daniel Altmaier,0.5304955244064331
Lorenzo Sonego,Mate Valkusz,0.5466216653585434
Lorenzo Sonego,Alexander Shevchenko,0.6069048643112183
Lorenzo Sonego,Mathias Bourgue,0.6264565587043762
Lorenzo Sonego,Constant Lestienne,0.5545965284109116
Lorenzo Sonego,Calvin Hemery,0.5466216653585434
Lorenzo Sonego,Karen Khachanov,0.34454986453056335
Lorenzo Sonego,Stan Wawrinka,0.4418756067752838
Lorenzo Sonego,Bernabe Zapata Miralles,0.5734988451004028
Lorenzo Sonego,Luca Van Assche,0.6510121822357178
Lorenzo Sonego,Botic Van De Zandschulp,0.4675717055797577
Lorenzo Sonego,Pierre Hugues Herbert,0.4835563749074936
Lorenzo Sonego,Arthur Cazaux,0.6610884070396423
Lorenzo Sonego,Alex De Minaur,0.3652136027812958
Ugo Humbert,Alexander Bublik,0.545521005988121
Ugo Humbert,BYE,1.0
Ugo Humbert,Thiago Seyboth Wild,0.7882447838783264
Ugo Humbert,Fabio Fognini,0.6472871899604797
Ugo Humbert,Abedallah Shelbayh,0.8268672376871109
Ugo Humbert,Hugo Gaston,0.7244021892547607
Ugo Humbert,Marcos Giron,0.5654323101043701
Ugo Humbert,Lorenzo Sonego,0.5639420300722122
Ugo Humbert,Matteo Martineau,0.7467946112155914
Ugo Humbert,Dominic Thiem,0.4968244135379791
Ugo Humbert,Harold Mayo,0.7467946112155914
Ugo Humbert,Yosuke Watanuki,0.8069563955068588
Ugo Humbert,Gregoire Barrere,0.7149773985147476
Ugo Humbert,Yannick Hanfmann,0.7383645921945572
Ugo Humbert,Daniel Altmaier,0.7258026897907257
Ugo Humbert,Mate Valkusz,0.7467946112155914
Ugo Humbert,Alexander Shevchenko,0.7929209023714066
Ugo Humbert,Mathias Bourgue,0.8059779703617096
Ugo Humbert,Constant Lestienne,0.754618301987648
Ugo Humbert,Calvin Hemery,0.7467946112155914
Ugo Humbert,Karen Khachanov,0.424776554107666
Ugo Humbert,Stan Wawrinka,0.5074974447488785
Ugo Humbert,Bernabe Zapata Miralles,0.7685938626527786
Ugo Humbert,Luca Van Assche,0.8221933543682098
Ugo Humbert,Botic Van De Zandschulp,0.5178960114717484
Ugo Humbert,Pierre Hugues Herbert,0.6481368392705917
Ugo Humbert,Arthur Cazaux,0.8285923302173615
Ugo Humbert,Alex De Minaur,0.44163233041763306
Matteo Martineau,Alexander Bublik,0.4251810610294342
Matteo Martineau,BYE,1.0
Matteo Martineau,Thiago Seyboth Wild,0.5192294418811798
Matteo Martineau,Fabio Fognini,0.45619916915893555
Matteo Martineau,Abedallah Shelbayh,0.6085881292819977
Matteo Martineau,Hugo Gaston,0.4797963500022888
Matteo Martineau,Marcos Giron,0.4248705506324768
Matteo Martineau,Lorenzo Sonego,0.4533783346414566
Matteo Martineau,Ugo Humbert,0.25320538878440857
Matteo Martineau,Dominic Thiem,0.2598014622926712
Matteo Martineau,Harold Mayo,0.5
Matteo Martineau,Yosuke Watanuki,0.5779468417167664
Matteo Martineau,Gregoire Barrere,0.4864047169685364
Matteo Martineau,Yannick Hanfmann,0.4825514554977417
Matteo Martineau,Daniel Altmaier,0.4933772385120392
Matteo Martineau,Mate Valkusz,0.5
Matteo Martineau,Alexander Shevchenko,0.5422937721014023
Matteo Martineau,Mathias Bourgue,0.5622857362031937
Matteo Martineau,Constant Lestienne,0.4974268078804016
Matteo Martineau,Calvin Hemery,0.5
Matteo Martineau,Karen Khachanov,0.15573649108409882
Matteo Martineau,Stan Wawrinka,0.26698555052280426
Matteo Martineau,Bernabe Zapata Miralles,0.5805676728487015
Matteo Martineau,Luca Van Assche,0.6135664284229279
Matteo Martineau,Botic Van De Zandschulp,0.3130198121070862
Matteo Martineau,Pierre Hugues Herbert,0.36628012359142303
Matteo Martineau,Arthur Cazaux,0.6094806492328644
Matteo Martineau,Alex De Minaur,0.17151588201522827
Dominic Thiem,Alexander Bublik,0.5510535836219788
Dominic Thiem,BYE,1.0
Dominic Thiem,Thiago Seyboth Wild,0.7826910018920898
Dominic Thiem,Fabio Fognini,0.6443172246217728
Dominic Thiem,Abedallah Shelbayh,0.8219555467367172
Dominic Thiem,Hugo Gaston,0.7180279195308685
Dominic Thiem,Marcos Giron,0.5673282146453857
Dominic Thiem,Lorenzo Sonego,0.5663986504077911
Dominic Thiem,Ugo Humbert,0.5031755864620209
Dominic Thiem,Matteo Martineau,0.7401985377073288
Dominic Thiem,Harold Mayo,0.7401985228061676
Dominic Thiem,Yosuke Watanuki,0.8017101138830185
Dominic Thiem,Gregoire Barrere,0.7093562334775925
Dominic Thiem,Yannick Hanfmann,0.7321377247571945
Dominic Thiem,Daniel Altmaier,0.7196480333805084
Dominic Thiem,Mate Valkusz,0.7401985377073288
Dominic Thiem,Alexander Shevchenko,0.7874549329280853
Dominic Thiem,Mathias Bourgue,0.8005786091089249
Dominic Thiem,Constant Lestienne,0.7484902590513229
Dominic Thiem,Calvin Hemery,0.7401985377073288
Dominic Thiem,Karen Khachanov,0.38561373949050903
Dominic Thiem,Stan Wawrinka,0.5093880891799927
Dominic Thiem,Bernabe Zapata Miralles,0.7623587846755981
Dominic Thiem,Luca Van Assche,0.8166060447692871
Dominic Thiem,Botic Van De Zandschulp,0.5230562686920166
Dominic Thiem,Pierre Hugues Herbert,0.6436646282672882
Dominic Thiem,Arthur Cazaux,0.8237186670303345
Dominic Thiem,Alex De Minaur,0.41198134422302246
Harold Mayo,Alexander Bublik,0.4251810610294342
Harold Mayo,BYE,1.0
Harold Mayo,Thiago Seyboth Wild,0.5192294418811798
Harold Mayo,Fabio Fognini,0.45619916915893555
Harold Mayo,Abedallah Shelbayh,0.6085881292819977
Harold Mayo,Hugo Gaston,0.4797963500022888
Harold Mayo,Marcos Giron,0.4248705506324768
Harold Mayo,Lorenzo Sonego,0.4533783346414566
Harold Mayo,Ugo Humbert,0.25320538878440857
Harold Mayo,Matteo Martineau,0.5
Harold Mayo,Dominic Thiem,0.2598014771938324
Harold Mayo,Yosuke Watanuki,0.5779468417167664
Harold Mayo,Gregoire Barrere,0.4864047169685364
Harold Mayo,Yannick Hanfmann,0.4825514554977417
Harold Mayo,Daniel Altmaier,0.4933772385120392
Harold Mayo,Mate Valkusz,0.5
Harold Mayo,Alexander Shevchenko,0.5422937721014023
Harold Mayo,Mathias Bourgue,0.5622857362031937
Harold Mayo,Constant Lestienne,0.4974267780780792
Harold Mayo,Calvin Hemery,0.5
Harold Mayo,Karen Khachanov,0.15573649108409882
Harold Mayo,Stan Wawrinka,0.26698555052280426
Harold Mayo,Bernabe Zapata Miralles,0.5805676728487015
Harold Mayo,Luca Van Assche,0.6135664284229279
Harold Mayo,Botic Van De Zandschulp,0.3130198121070862
Harold Mayo,Pierre Hugues Herbert,0.36628012359142303
Harold Mayo,Arthur Cazaux,0.6094806492328644
Harold Mayo,Alex De Minaur,0.17151588201522827
Yosuke Watanuki,Alexander Bublik,0.3437083065509796
Yosuke Watanuki,BYE,1.0
Yosuke Watanuki,Thiago Seyboth Wild,0.44062504172325134
Yosuke Watanuki,Fabio Fognini,0.36739301681518555
Yosuke Watanuki,Abedallah Shelbayh,0.5321163088083267
Yosuke Watanuki,Hugo Gaston,0.3943447172641754
Yosuke Watanuki,Marcos Giron,0.34347453713417053
Yosuke Watanuki,Lorenzo Sonego,0.3723434805870056
Yosuke Watanuki,Ugo Humbert,0.19304360449314117
Yosuke Watanuki,Matteo Martineau,0.42205315828323364
Yosuke Watanuki,Dominic Thiem,0.1982898861169815
Yosuke Watanuki,Harold Mayo,0.42205315828323364
Yosuke Watanuki,Gregoire Barrere,0.40061770379543304
Yosuke Watanuki,Yannick Hanfmann,0.40026749670505524
Yosuke Watanuki,Daniel Altmaier,0.40758243203163147
Yosuke Watanuki,Mate Valkusz,0.42205315828323364
Yosuke Watanuki,Alexander Shevchenko,0.4636457562446594
Yosuke Watanuki,Mathias Bourgue,0.484258770942688
Yosuke Watanuki,Constant Lestienne,0.4171317219734192
Yosuke Watanuki,Calvin Hemery,0.42205315828323364
Yosuke Watanuki,Karen Khachanov,0.118276447057724
Yosuke Watanuki,Stan Wawrinka,0.2046022117137909
Yosuke Watanuki,Bernabe Zapata Miralles,0.4948507696390152
Yosuke Watanuki,Luca Van Assche,0.5370878279209137
Yosuke Watanuki,Botic Van De Zandschulp,0.2435002624988556
Yosuke Watanuki,Pierre Hugues Herbert,0.28193506598472595
Yosuke Watanuki,Arthur Cazaux,0.5330568701028824
Yosuke Watanuki,Alex De Minaur,0.1315383017063141
Gregoire Barrere,Alexander Bublik,0.4559237062931061
Gregoire Barrere,BYE,1.0
Gregoire Barrere,Thiago Seyboth Wild,0.5438496619462967
Gregoire Barrere,Fabio Fognini,0.47651103138923645
Gregoire Barrere,Abedallah Shelbayh,0.6280117034912109
Gregoire Barrere,Hugo Gaston,0.49362216889858246
Gregoire Barrere,Marcos Giron,0.4564391225576401
Gregoire Barrere,Lorenzo Sonego,0.47566497325897217
Gregoire Barrere,Ugo Humbert,0.2850226014852524
Gregoire Barrere,Matteo Martineau,0.5135952830314636
Gregoire Barrere,Dominic Thiem,0.29064376652240753
Gregoire Barrere,Harold Mayo,0.5135952830314636
Gregoire Barrere,Yosuke Watanuki,0.599382296204567
Gregoire Barrere,Yannick Hanfmann,0.5029457956552505
Gregoire Barrere,Daniel Altmaier,0.5094175189733505
Gregoire Barrere,Mate Valkusz,0.5135952830314636
Gregoire Barrere,Alexander Shevchenko,0.5653529614210129
Gregoire Barrere,Mathias Bourgue,0.5824634879827499
Gregoire Barrere,Constant Lestienne,0.5184505581855774
Gregoire Barrere,Calvin Hemery,0.513595312833786
Gregoire Barrere,Karen Khachanov,0.1848728060722351
Gregoire Barrere,Stan Wawrinka,0.29776841402053833
Gregoire Barrere,Bernabe Zapata Miralles,0.5861820578575134
Gregoire Barrere,Luca Van Assche,0.6333719193935394
Gregoire Barrere,Botic Van De Zandschulp,0.3464665561914444
Gregoire Barrere,Pierre Hugues Herbert,0.3830060064792633
Gregoire Barrere,Arthur Cazaux,0.6292989999055862
Gregoire Barrere,Alex De Minaur,0.2038009762763977
Yannick Hanfmann,Alexander Bublik,0.43549762666225433
Yannick Hanfmann,BYE,1.0
Yannick Hanfmann,Thiago Seyboth Wild,0.5443406701087952
Yannick Hanfmann,Fabio Fognini,0.45995068550109863
Yannick Hanfmann,Abedallah Shelbayh,0.62994784116745
Yannick Hanfmann,Hugo Gaston,0.4911346584558487
Yannick Hanfmann,Marcos Giron,0.43545229732990265
Yannick Hanfmann,Lorenzo Sonego,0.4596900939941406
Yannick Hanfmann,Ugo Humbert,0.2616354078054428
Yannick Hanfmann,Matteo Martineau,0.5174485445022583
Yannick Hanfmann,Dominic Thiem,0.2678622752428055
Yannick Hanfmann,Harold Mayo,0.5174485445022583
Yannick Hanfmann,Yosuke Watanuki,0.5997325032949448
Yannick Hanfmann,Gregoire Barrere,0.49705420434474945
Yannick Hanfmann,Daniel Altmaier,0.5056760907173157
Yannick Hanfmann,Mate Valkusz,0.5174485445022583
Yannick Hanfmann,Alexander Shevchenko,0.5659239143133163
Yannick Hanfmann,Mathias Bourgue,0.5850179493427277
Yannick Hanfmann,Constant Lestienne,0.5177643001079559
Yannick Hanfmann,Calvin Hemery,0.5174485445022583
Yannick Hanfmann,Karen Khachanov,0.16450385749340057
Yannick Hanfmann,Stan Wawrinka,0.2760128080844879
Yannick Hanfmann,Bernabe Zapata Miralles,0.5868998169898987
Yannick Hanfmann,Luca Van Assche,0.6340830773115158
Yannick Hanfmann,Botic Van De Zandschulp,0.32284748554229736
Yannick Hanfmann,Pierre Hugues Herbert,0.37001916766166687
Yannick Hanfmann,Arthur Cazaux,0.6309776604175568
Yannick Hanfmann,Alex De Minaur,0.18185068666934967
Daniel Altmaier,Alexander Bublik,0.44731199741363525
Daniel Altmaier,BYE,1.0
Daniel Altmaier,Thiago Seyboth Wild,0.536768227815628
Daniel Altmaier,Fabio Fognini,0.46659035980701447
Daniel Altmaier,Abedallah Shelbayh,0.6212640404701233
Daniel Altmaier,Hugo Gaston,0.4842597544193268
Daniel Altmaier,Marcos Giron,0.4472336322069168
Daniel Altmaier,Lorenzo Sonego,0.4695044755935669
Daniel Altmaier,Ugo Humbert,0.2741973102092743
Daniel Altmaier,Matteo Martineau,0.5066227614879608
Daniel Altmaier,Dominic Thiem,0.2803519666194916
Daniel Altmaier,Harold Mayo,0.5066227614879608
Daniel Altmaier,Yosuke Watanuki,0.5924175679683685
Daniel Altmaier,Gregoire Barrere,0.4905824810266495
Daniel Altmaier,Yannick Hanfmann,0.4943239092826843
Daniel Altmaier,Mate Valkusz,0.5066227614879608
Daniel Altmaier,Alexander Shevchenko,0.5582793802022934
Daniel Altmaier,Mathias Bourgue,0.5755604207515717
Daniel Altmaier,Constant Lestienne,0.5114063918590546
Daniel Altmaier,Calvin Hemery,0.5066227614879608
Daniel Altmaier,Karen Khachanov,0.17501819133758545
Daniel Altmaier,Stan Wawrinka,0.28862200677394867
Daniel Altmaier,Bernabe Zapata Miralles,0.5784026682376862
Daniel Altmaier,Luca Van Assche,0.6265646815299988
Daniel Altmaier,Botic Van De Zandschulp,0.33674702048301697
Daniel Altmaier,Pierre Hugues Herbert,0.3742006719112396
Daniel Altmaier,Arthur Cazaux,0.6225543469190598
Daniel Altmaier,Alex De Minaur,0.19307923316955566
Mate Valkusz,Alexander Bublik,0.4251810610294342
Mate Valkusz,BYE,1.0
Mate Valkusz,Thiago Seyboth Wild,0.5192294418811798
Mate Valkusz,Fabio Fognini,0.45619916915893555
Mate Valkusz,Abedallah Shelbayh,0.6085881292819977
Mate Valkusz,Hugo Gaston,0.4797963500022888
Mate Valkusz,Marcos Giron,0.4248705506324768
Mate Valkusz,Lorenzo Sonego,0.4533783346414566
Mate Valkusz,Ugo Humbert,0.25320538878440857
Mate Valkusz,Matteo Martineau,0.5
Mate Valkusz,Dominic Thiem,0.2598014622926712
Mate Valkusz,Harold Mayo,0.5
Mate Valkusz,Yosuke Watanuki,0.5779468417167664
Mate Valkusz,Gregoire Barrere,0.4864047169685364
Mate Valkusz,Yannick Hanfmann,0.4825514554977417
Mate Valkusz,Daniel Altmaier,0.4933772385120392
Mate Valkusz,Alexander Shevchenko,0.5422937721014023
Mate Valkusz,Mathias Bourgue,0.5622857362031937
Mate Valkusz,Constant Lestienne,0.4974268078804016
Mate Valkusz,Calvin Hemery,0.5
Mate Valkusz,Karen Khachanov,0.15573649108409882
Mate Valkusz,Stan Wawrinka,0.26698555052280426
Mate Valkusz,Bernabe Zapata Miralles,0.5805676728487015
Mate Valkusz,Luca Van Assche,0.6135664284229279
Mate Valkusz,Botic Van De Zandschulp,0.3130198121070862
Mate Valkusz,Pierre Hugues Herbert,0.36628012359142303
Mate Valkusz,Arthur Cazaux,0.6094806492328644
Mate Valkusz,Alex De Minaur,0.17151588201522827
Alexander Shevchenko,Alexander Bublik,0.3638271689414978
Alexander Shevchenko,BYE,1.0
Alexander Shevchenko,Thiago Seyboth Wild,0.4767892211675644
Alexander Shevchenko,Fabio Fognini,0.3888510465621948
Alexander Shevchenko,Abedallah Shelbayh,0.5681656897068024
Alexander Shevchenko,Hugo Gaston,0.42822109162807465
Alexander Shevchenko,Marcos Giron,0.3635924160480499
Alexander Shevchenko,Lorenzo Sonego,0.39309513568878174
Alexander Shevchenko,Ugo Humbert,0.20707909762859344
Alexander Shevchenko,Matteo Martineau,0.4577062278985977
Alexander Shevchenko,Dominic Thiem,0.21254506707191467
Alexander Shevchenko,Harold Mayo,0.4577062278985977
Alexander Shevchenko,Yosuke Watanuki,0.5363542437553406
Alexander Shevchenko,Gregoire Barrere,0.4346470385789871
Alexander Shevchenko,Yannick Hanfmann,0.43407608568668365
Alexander Shevchenko,Daniel Altmaier,0.4417206197977066
Alexander Shevchenko,Mate Valkusz,0.4577062278985977
Alexander Shevchenko,Mathias Bourgue,0.5206792056560516
Alexander Shevchenko,Constant Lestienne,0.4522600322961807
Alexander Shevchenko,Calvin Hemery,0.4577062278985977
Alexander Shevchenko,Karen Khachanov,0.12503892183303833
Alexander Shevchenko,Stan Wawrinka,0.2192835807800293
Alexander Shevchenko,Bernabe Zapata Miralles,0.5293386429548264
Alexander Shevchenko,Luca Van Assche,0.5730318874120712
